fips,opioid_presc_rate,total_population,average_household_size,percent_with_healthcare,median_household_income,median_age,perc_foreign_born,percent_grad_high_school,perc_male,poverty_population,opioid_death_rate
1019,157.7,26008,2.28,1,36296,45.4,0.010035373731159643,0.7950250880751575,0.4988849584743156,4918,151.603
1021,120.4,43819,2.68,1,41627,38.8,0.0532417444487551,0.7840662323561346,0.49337045573837834,8288,81.928
1025,164.7,25070,2.57,1,32011,41.1,0.0050259274032708415,0.805056048575432,0.4720382927802154,6107,NA
1027,133.7,13537,2.45,1,35327,43.8,0.021422767230553297,0.7507079181961196,0.4927975179138657,2201,NA
1029,44.2,15002,2.57,1,38056,41.3,0.015397946940407945,0.7514395393474088,0.48886815091321156,2508,NA
1031,129.5,50884,2.62,0.9844543147208121,46729,38.8,0.04241018787831145,0.8464774837511606,0.4947331184655294,8581,156.171
1033,208.1,54444,2.43,1,40576,42.2,0.018606274336933362,0.8385603030940855,0.483120270369554,9406,90.379
1035,93.9,12865,2.48,1,24900,43.7,0.010182666148464827,0.7809096013475576,0.480062184220754,4320,NA
1037,25.4,11027,2.42,1,31212,45.1,0.017865239865783984,0.7407130391423585,0.5059399655391312,2073,NA
1039,170.9,37886,2.49,0.9965332492908919,36444,42.6,0.010742754579528058,0.7981488477521723,0.4840574354642876,7515,154.84
1041,90.9,13938,2.56,0.9977603583426652,36022,41.3,0.023532788061414837,0.7795349811478843,0.49239489166307937,2288,NA
1043,166.2,80965,2.55,1,38971,40.5,0.024652627678626568,0.8184605454252057,0.49504106712777124,14814,138.23
1045,78.7,49866,2.56,1,45028,36.8,0.03240685035896202,0.853872762821477,0.4954879075923475,9306,97.509
1047,117.8,42154,2.53,0.9941383352872216,27306,38.7,0.007875883664658159,0.7808982624849743,0.4614034255349433,14580,84.983
1049,114.4,71068,2.81,1,38192,39.3,0.07601170709742781,0.7242043746162153,0.4991557381662633,13133,105.783
1051,117.3,80763,2.65,1,53555,37.9,0.02104924284635291,0.8661573495923015,0.4873766452459666,10334,101.468
1053,173.9,37935,2.6,0.9948798739661284,32330,40.3,0.005667589297482536,0.7985157842119429,0.514669829972321,8609,304.813
1055,156.8,103766,2.56,0.9918606311580751,39220,40.8,0.026945242179519303,0.824642762358397,0.4838482740011179,20078,147.225
1057,133.3,16896,2.36,1,34680,43.2,0.004498106060606061,0.776010101010101,0.5017163825757576,3055,193.4
1059,223.3,31634,2.62,1,35372,38.8,0.08819624454700639,0.7459074733096085,0.4840045520642347,7020,88.529
1061,50.2,26815,2.47,1,36024,42.2,0.027223568898004848,0.7904807589809189,0.49129218720865186,6149,191.628
1067,30.7,17252,2.47,1,41997,43,0.014491073498724786,0.788340293130271,0.47872710410387204,2657,139.828
1069,142.8,103534,2.62,0.998085701663967,41571,39,0.02387621457685398,0.8465719896405498,0.4787123070682095,18746,94.18
1071,144.6,52860,2.56,1,37745,42.2,0.022701475595913734,0.7685399300887336,0.49330306469920543,9415,103.571
1073,116.7,659026,2.47,0.9962864721485412,45610,37.4,0.04015623055843017,0.8844009357955274,0.4727901478849089,121029,99.466
1075,104.7,14133,2.27,1,35450,43.7,0.008278497134366377,0.7736847359488869,0.48340762753838534,3382,NA
1077,127.5,92737,2.35,0.99074482150727194,43125,41.1,0.018579423531060957,0.8429934786066486,0.4789781856217044,16232,135.402
1079,114.1,33586,2.46,0.9683937823834197,40003,41.7,0.006758768534508426,0.7888116091361841,0.4889239564104091,6225,93.25
1081,64.5,150982,2.54,0.9980043541364296,44570,30.3,0.05501980368520751,0.8857493717807315,0.49195930640738633,34561,82.395
1083,76.5,88805,2.64,1,49570,39,0.0471595067845279,0.8309291194020064,0.5025167501829851,12075,79.782
1087,60.1,20018,2.24,1,30738,37.5,0.013288040763313018,0.8143272492327572,0.45788790088919973,4636,NA
1089,113.7,346438,2.46,0.9978091909655208,57993,37.8,0.053940387601821974,0.907067165074847,0.4890398859247542,46436,73.396
1091,131.7,20306,2.42,1,32042,42.2,0.011031222298827933,0.8462598853660306,0.46547818378804295,5244,116.912
1093,182.1,30387,2.34,1,32299,44.1,0.01694803698950209,0.7812933025404157,0.493763780564057,5960,NA
1095,191.1,94318,2.72,0.9945513366252341,38983,38.8,0.07699484721898259,0.7748235107479972,0.49204817744226975,18794,95.631
1097,133.5,414251,2.62,0.9959849649752264,43809,37,0.03089672686366478,0.8527447025794385,0.4784925081653394,77917,95.459
1099,135.7,22217,2.62,0.9856677524429968,27257,41.1,0.0024755817617140028,0.8084221819888687,0.47886753387045955,6901,NA
1101,88,228138,2.47,0.9951215611004478,44369,35.2,0.04309672215939475,0.8535679427393992,0.4746951406604774,49918,61.41
1103,135.4,119786,2.55,1,45751,39.5,0.04673334112500626,0.8279151469314564,0.49099226954735947,18936,107.552
1107,81.5,19856,2.51,1,30330,42.4,0.010979049153908139,0.7868343088373437,0.4863517324738114,4801,NA
1109,105.5,33155,2.44,1,32825,31.3,0.032091690544412604,0.7974469394032605,0.4770924445784949,8158,84.119
1111,108.8,22648,2.49,1,36924,42.8,0.0179706817379018,0.7572834265869187,0.4896679618509361,4511,97.122
1113,110.6,58302,2.59,1,37049,34.8,0.024939110150595176,0.8230902232002515,0.4862097355150767,12054,144.399
1115,114.4,85864,2.62,1,51859,39.8,0.018075095499860243,0.8315498092698241,0.5024340818037827,13417,101.115
1117,100.7,203530,2.66,0.9973118279569892,70187,37.9,0.055593769960202426,0.9138967081370418,0.4870731587480961,16693,62.672
1121,138.9,81437,2.49,1,35155,40.9,0.015619435882952466,0.7932957907117654,0.48496383707651314,17950,67.413
1123,108,41153,2.48,0.997561825148032,39206,42.8,0.015381624668918426,0.7978760204787602,0.4761013777853376,9117,137.501
1125,111.2,200458,2.75,1,46565,31.9,0.035109599018248214,0.8700479497354497,0.48279938939827793,36274,88.306
1127,235.4,65923,2.54,0.9980289093298291,35843,42.4,0.013394414695933134,0.7832306818678199,0.48561200188098236,14598,115.443
1129,44.3,16997,2.75,1,42811,40.9,0.007177737247749603,0.8051790059089329,0.4994999117491322,3200,149.2
1133,172.5,24130,2.53,1,33194,43.9,0.012225445503522586,0.7438989044113384,0.492167426440116,5157,134.426
5001,129.1,18731,2.39,1,36411,41.4,0.020180449522182477,0.8212713369892639,0.47707009769900166,3705,148.238
5003,115.8,21229,2.52,1,34263,41.4,0.023882424984690752,0.8490004841945078,0.4797682415563616,4352,141.519
5005,142.7,41040,2.23,0.992846094354215,35396,51.5,0.02387914230019493,0.8743830600222895,0.482724171539961,6452,221.616
5007,87.8,238198,2.75,0.9935504939178709,56239,35,0.11411514790216543,0.8679201244813278,0.4944667881342413,28804,68.527
5009,156.4,37227,2.45,1,39251,41.4,0.011926827302764122,0.8578102077059686,0.4872270126521073,6465,144.757
5011,116.5,11206,2.39,0.9975903614457832,33701,40.6,0.06505443512404069,0.7951366191659041,0.4938425843298233,3218,NA
5015,89.2,27635,2.49,0.9859223300970874,36897,44.2,0.08225076895241541,0.8317761833479586,0.4897774561244798,5001,148.304
5017,77.7,11353,2.36,1,28913,43.4,0.028891042015326347,0.7891234804862444,0.49123579670571654,3385,NA
5019,100.9,22751,2.28,1,35031,34,0.027427365830073405,0.8683811257775755,0.4740890510307239,4716,136.823
5021,134.6,15400,2.31,1,32552,43.8,0.013051948051948052,0.7861197582860282,0.49272727272727274,3324,227.882
5023,115.9,25711,2.5,1,42905,47.1,0.013885107541519195,0.8500662954123575,0.4994749329080938,3676,142.495
5027,106.6,24327,2.37,0.9958702064896755,36619,36,0.03198092654252477,0.8415802075019952,0.47556213260985736,5823,133.886
5029,131.7,21110,2.49,1,37732,40.7,0.021127427759355756,0.8429883311468619,0.49009947891994315,4709,181.497
5031,157.3,101409,2.52,1,42475,33.5,0.03752132453726987,0.8752958027151575,0.4867615300417123,19715,104.88
5033,158,61748,2.58,1,41268,38.8,0.041977068083176784,0.8552214804346767,0.49020211180928935,11304,147.751
5035,108.7,49765,2.67,1,38004,34.6,0.016537727318396464,0.8105776323807691,0.47185773133728526,11802,71.088
5037,120.3,17467,2.49,0.9952963311382879,38103,40.1,0.006240338924829679,0.8013698630136986,0.47999083986946817,3461,123.261
5039,101.6,7868,2.26,1,34084,43.4,0.027961362480935434,0.8307378568780126,0.492755465175394,1141,267.773
5041,143.8,12379,2.33,0.9916963226571768,27197,39.4,0.02738508764843687,0.7745325675180251,0.4637692866952096,4029,NA
5043,131.8,18740,2.43,1,32819,37.5,0.016435432230522944,0.8260309278350515,0.49172892209178226,5023,155.488
5045,97.9,119343,2.65,1,51223,31.6,0.02923506196425429,0.90862358809064,0.49008320555038837,17768,79.361
5047,22.2,17866,2.58,1,39285,40.4,0.012369864547184596,0.8211066082209908,0.492387775663271,3854,266.652
5049,116.7,12224,2.27,1,37066,48,0.015379581151832461,0.8546751365206732,0.49533704188481675,2383,329.951
5051,176.3,96954,2.35,1,38733,44.1,0.0315304164861687,0.8813625402509638,0.48395115209274503,19802,265.704
5053,77.5,18054,2.61,1,46171,39.6,0.014567408884457738,0.8894715611133521,0.49158081311620694,2134,176.972
5055,177.8,43382,2.56,1,41286,38.3,0.009727536766400811,0.8392005292663394,0.4950670785118252,7572,168.169
5057,115.7,22336,2.81,0.9993730407523511,32122,39.1,0.06469376790830945,0.7812626740570502,0.482942335243553,5940,136.525
5059,105.3,33316,2.59,1,40000,40.9,0.010985712570536679,0.8475622829209725,0.512936727098091,5975,287.649
5061,161.6,13555,2.65,1,34229,38.6,0.056805606787163405,0.780474166853053,0.4866101069715972,2910,149.51
5063,159.8,36952,2.52,0.9992097984986171,36265,38.7,0.035667893483437976,0.8292252815518416,0.488850400519593,7783,150.667
5065,104,13480,2.28,0.9985228951255539,32630,48.1,0.02344213649851632,0.8208955223880597,0.5190652818991098,2663,193.553
5067,150.4,17597,2.25,1,31261,41,0.0072739671534920725,0.769774459974587,0.4965050860942206,3819,214.854
5069,108.6,73548,2.41,0.9947879649372187,36747,38.5,0.016927720672214066,0.8477823821441759,0.49171969326154347,17205,125.686
5071,127.4,25930,2.5,0.9924812030075187,34139,38.1,0.07643655996914771,0.7926728707739428,0.49494793675279597,5574,114.609
5073,111.2,7270,2.52,1,31194,45,0.007152682255845942,0.7838152532505337,0.4861072902338377,1731,NA
5075,37.5,17029,2.45,1,32379,41.1,0.0071642492219155555,0.820570831883049,0.4875800105702038,3899,262.922
5079,67.6,14062,2.43,1,32580,37.5,0.014649409756791352,0.7836819668880738,0.6112928459678566,2257,NA
5081,163.5,12720,2.39,1,36205,41.7,0.011477987421383647,0.8483906770255272,0.5018867924528302,2402,257.007
5083,41.2,22001,2.48,1,35325,42.8,0.01840825417026499,0.8246398737091364,0.5009772283078042,4158,211.087
5085,101.5,70691,2.7,0.9980891719745223,53631,35.5,0.020837164561259565,0.8719045229419851,0.49272184577951933,8697,148.142
5087,79.3,15702,2.46,0.9911504424778761,37691,41.8,0.032607311170551524,0.7844083526682134,0.5008916061648198,3183,NA
5089,83.3,16458,2.43,1,34195,51.3,0.014157248754405152,0.8539084842707341,0.4965366387167335,3064,287.902
5091,109.3,43652,2.5,0.9952172180151455,40317,37.8,0.008934298543022084,0.8523380377486822,0.49344818106845045,8594,134.743
5093,138.6,44864,2.57,1,34612,35.6,0.018388908701854494,0.7963813597952243,0.48624732524964337,11781,163.418
5095,92.6,7713,2.27,1,27647,45.2,0.01348372876960975,0.7689750692520776,0.4721898094126799,2501,278.979
5097,93.4,9197,2.33,0.9846153846153847,33037,48.5,0.023485919321517886,0.8037786373103243,0.4944003479395455,1620,270.301
5099,NA,8793,2.48,1,30691,41.8,0.015580575457750483,0.8337201591511937,0.4966450585693165,2424,NA
5101,0.8,8052,2.42,1,34536,47.7,0.010432190760059613,0.8190411883862255,0.5011177347242921,1637,NA
5103,143.4,25044,2.34,1,31293,42.7,0.008105733908321354,0.860838433999307,0.47077144226161954,5948,190.887
5105,51.2,10300,2.62,1,42346,43.1,0.008349514563106796,0.8125784409426858,0.4983495145631068,1624,197.394
5107,159.8,20391,2.48,1,26844,37.8,0.00769947525869256,0.7541237512584218,0.46731401108332105,6882,221.344
5109,97.6,11087,2.5,0.9806451612903225,33097,41.4,0.042031207720754034,0.8149354880750684,0.48886082799675296,2199,221.566
5111,120.7,24210,2.57,1,33070,40.2,0.00896323833126807,0.7690137389597644,0.48818669971086326,5416,241.435
5113,117.8,20364,2.56,1,33702,43.1,0.031673541543901,0.8511858407079645,0.4875761147122373,4878,188.371
5115,132.6,62830,2.62,1,39810,35.2,0.0441667992996976,0.8268651426546163,0.4947159000477479,11818,101.914
5117,82.1,8402,2.16,1,35833,45.4,0.0030945013092120925,0.7926548089591567,0.49238276600809333,1766,NA
5119,105.2,390463,2.49,0.997779279714203,46140,36.4,0.05211761421696806,0.8967143140758388,0.4796664472690114,67908,131.469
5121,114.2,17695,2.36,1,34044,42.9,0.005820853348403504,0.8248716486023959,0.4904210228878214,3651,131.82
5123,94.8,27345,2.51,1,32105,37.5,0.02461144633388188,0.7850872497591265,0.5484000731395137,5857,NA
5125,97.4,113833,2.66,1,55817,38.7,0.025071815730060704,0.8860153867745186,0.4912459480115608,10176,88.456
5127,124.7,10870,2.66,1,37321,41.3,0.04783808647654094,0.7728836889194769,0.5112235510579577,2165,311.375
5129,82.6,7965,2.48,1,33083,47,0.008286252354048965,0.8194111605614516,0.5001883239171375,1855,NA
5131,169,127273,2.53,0.9978780591314189,38575,36.9,0.09840264628004368,0.821736170009437,0.4899310930048007,28975,202.672
5133,65.5,17268,2.81,0.9965792474344356,36579,34.9,0.17060458651841556,0.6924592009003939,0.4958883483900857,3755,NA
5135,138.5,17055,2.37,0.9976470588235294,30691,47.2,0.006684256816182938,0.8315952419749063,0.48677807094693637,3944,262.284
5137,152.7,12512,2.4,1,29264,48.5,0.003117007672634271,0.7911259012756517,0.5067135549872123,3042,215.328
5139,131.5,40633,2.43,1,38678,39.7,0.020795904806438118,0.8343822337962963,0.48335097088573326,8172,112.819
5141,103.1,17002,2.44,0.9876397881106533,32312,47.1,0.02276202799670627,0.8193729903536977,0.49417715562874953,3574,132.307
5143,98.5,216432,2.55,0.9981766381766382,43524,31.2,0.11405891919863975,0.8351497481700874,0.49966733200266134,41846,41.219
5145,123.5,78660,2.55,0.9981128119102537,42554,36.2,0.02368421052631579,0.8325067224380042,0.49244851258581235,14175,146.348
5149,66.9,21835,2.8,0.9972222222222222,37804,39.1,0.11055644607281886,0.7575113184250241,0.49480192351728874,4009,120.638
4001,18.5,72124,3.67,0.959216528038637,31757,33.4,0.019535799456491598,0.7678149743019864,0.4944678609062171,25852,93.008
4003,79,129647,2.42,0.9942167713630472,45075,40,0.11416384490192599,0.8662887214988312,0.5098459663547942,21102,190.029
4005,51.4,136701,2.7,0.9873866771777691,50234,30.8,0.05435219932553529,0.8842035142404665,0.49416609973592,28824,79.484
4007,110,53165,2.5,0.9971526195899773,39751,48.6,0.04335559108436001,0.8398833242180379,0.49724442772500704,11839,278.213
4009,84.1,37407,3.02,1,45964,32,0.04793220520223487,0.8476696216975336,0.53596920362499,7446,167.558
4011,0,9023,2.78,1,51628,33,0.046436883519893606,0.8567634560906515,0.5262107946359303,1215,NA
4012,78.3,20335,2.14,1,34466,54.8,0.12721908040324564,0.7594789785916947,0.5103516105237276,3824,364.227
4013,68.2,4018143,2.75,0.9911371482001764,54229,35.6,0.1481415668879878,0.8676970308286234,0.49429749015901125,673527,103.653
4015,127.5,203362,2.43,0.9958115676031813,38488,49.2,0.07283563300911675,0.8403500378742574,0.503392964270611,38874,313.765
4017,67.5,107656,3.08,0.9933072151485471,35921,35.7,0.026584677119714645,0.8145175699821322,0.5014490599687895,32141,147.238
4019,74,998537,2.49,0.995776434393048,46162,38,0.12925610167675308,0.8758130933075816,0.4918275436964279,187250,144.459
4021,58.3,389772,2.87,0.9978732276897414,49477,37.6,0.1014003058198126,0.8498462948465813,0.5195396282955164,63201,141.922
4023,29.3,47073,3.04,0.9484500174155347,40140,36.5,0.3360100269793725,0.7319867868694515,0.4793830858453891,10970,100.033
4025,97.8,215996,2.3,0.9976269175353843,44748,51.3,0.0674040260004815,0.8966901010299648,0.48932850608344597,34117,336.936
4027,56.6,202987,2.77,0.9932705248990579,40743,33.8,0.26290353569440406,0.7114185471652978,0.5112593417312439,40508,107.96
6001,31.1,1584983,2.78,0.9922417158906284,75619,37.1,0.313576864862273,0.8694465884567598,0.49003617073495426,194639,18.753
6005,112.3,36995,2.36,1,54171,50,0.05530477091498851,0.8836309108662296,0.5409379645898095,4191,NA
6007,125.4,222564,2.55,0.9936533869548825,43444,36.8,0.07620729318308442,0.8798552000782702,0.4947565644039467,47532,67.441
6009,83.5,44767,2.45,1,53233,50.7,0.05191323966314473,0.9164313946922643,0.4946277391828802,5590,NA
6013,40.8,1096068,2.82,0.9934882225259265,80185,38.8,0.2394249261907108,0.8892732631397372,0.48775988351087707,117915,23.169
6015,133.7,27788,2.55,1,40847,38.8,0.05865841370375702,0.7995605967708972,0.5548438174751691,5207,119.826
6017,63.7,182093,2.69,0.9991725963925203,69584,44.9,0.09431993541761627,0.9230620034756704,0.4995798850038167,18831,44.714
6019,57.8,956749,3.17,0.9903239760489948,45233,31.4,0.2140028366896647,0.7354514201737274,0.4988936492225234,252187,24.594
6021,85,28029,2.92,0.9716763005780347,39349,37.2,0.17938563630525528,0.7503915864846722,0.505476470798102,5721,NA
6023,92.2,135034,2.47,0.9977485928705441,42197,37.4,0.05754846927440496,0.8976430976430977,0.5001184886769258,28158,95.868
6025,52.4,178206,3.61,0.9889848812095032,41079,32.2,0.3257858882416978,0.6634343735722744,0.5115821016127403,40114,31.512
6027,61.3,18373,2.23,1,45955,45.7,0.10123550862678932,0.8762466001813236,0.5014967615522778,2019,NA
6029,60.3,865736,3.21,0.9873198847262248,49026,31.1,0.20342806583069203,0.73418160358525,0.5134902556899563,195744,37.636
6031,64.8,150998,3.19,0.9891770852771039,46481,31.4,0.18607531225579146,0.7219990881656934,0.5560206095444973,29900,14.02
6033,116.4,64158,2.34,0.9967624443545123,35578,45.5,0.08976277315377662,0.8439939288811795,0.5010442968920478,15597,85.782
6035,81.7,32645,2.24,0.9973172367538564,51555,37,0.06586000918976873,0.7994970662196145,0.6683412467452903,3563,100.421
6037,33.4,10038388,3.02,0.9857887553624571,56196,35.6,0.34723941732477365,0.772813697642659,0.49264393844908166,1800265,15.467
6039,49.7,153187,3.35,0.9974750830564784,45073,33.5,0.21621939198495957,0.707617770928551,0.4821753804173983,33968,32.968
6041,36.7,258349,2.41,1,93257,45.4,0.18213347061533042,0.9288538803129626,0.4894928952695772,20964,26.089
6043,67.6,17789,2.29,0.9946204423191871,47681,50.6,0.06504019337793018,0.8950098633740046,0.5020518297824498,2651,NA
6045,105.1,87544,2.51,0.9978282659538924,42980,42.2,0.1272046056839989,0.8677586178768945,0.5006282555058028,17527,61.624
6047,65.3,263885,3.32,0.9833066950808027,42462,30.4,0.2548648085340205,0.678757258620124,0.5045834359664247,67417,42.803
6049,96.4,9184,2.32,0.9875156054931336,37860,47.8,0.06162891986062718,0.8678348678348679,0.5078397212543554,1673,NA
6053,50.6,428441,3.26,0.9933185903166611,58783,33.5,0.3010589556088236,0.7072270645700107,0.5118534407304624,69475,18.381
6055,40.4,140295,2.74,0.9970069150583135,71379,40.3,0.2300723475533697,0.8319836798939607,0.4975088206992409,14020,24.619
6057,83,98570,2.38,0.9980606890257814,56521,49,0.06249365932839606,0.9389450329423542,0.4937404889925941,12367,37.333
6059,42.1,3116069,3.04,0.9904825387624981,76509,37.1,0.30510941830877303,0.8426876146354071,0.4940840526958806,395483,17.494
6061,62.9,366280,2.67,0.9960434846916136,73948,41,0.10512449492191765,0.94088580085344,0.4879573004259037,32427,28.907
6063,85.5,18966,2.26,1,47333,51.3,0.04455341136771064,0.9053213545266068,0.5065907413265844,2687,NA
6065,49.4,2298032,3.24,0.9892226788216586,56603,34.5,0.2200974573025963,0.800869487426829,0.49758967673209076,379985,23.998
6067,50.3,1465832,2.76,0.9917456160620298,55987,35.5,0.2044211069208477,0.8664010036619537,0.48922182078164483,262251,30.902
6071,52.2,2094769,3.33,0.9839766579539238,53433,32.5,0.2127762058728194,0.7856329106490598,0.49745485063030814,397766,20.046
6073,39.2,3223096,2.86,0.9927913381543765,64309,35.1,0.23534111301680125,0.8604513929020116,0.5022949983494132,454876,22.756
6075,32.2,840763,2.32,0.9978999515373431,81294,38.5,0.35136774572620344,0.87030216499033,0.5089531770546516,109524,32.84
6077,54.5,708554,3.16,0.9867757994075069,53274,33.5,0.2332355755524632,0.7800147807446374,0.497350942906257,129390,30.666
6079,71.6,276517,2.51,0.9954308093994778,60691,39.3,0.10549441806471212,0.8974259290693154,0.5097444280098511,38630,32.522
6081,31.5,748731,2.85,0.9962584238610515,93623,39.5,0.34552997004264546,0.8832788591926762,0.4920538885126968,59232,14.775
6083,54.7,435850,2.92,0.9897789054005074,63985,33.6,0.230120454284731,0.7961136793561603,0.5012802569691408,68017,35.188
6085,24.2,1868149,2.95,0.9915952383432101,96310,36.8,0.37688696137192484,0.8697578251797807,0.5026387081544352,175690,15.474
6087,57,269278,2.72,0.99830007390983,67256,37,0.18362064483544888,0.8560338581499926,0.49656488833101853,39053,35.679
6089,118,178942,2.54,0.9951814265897642,44620,42.2,0.049010293838226915,0.8927135920769157,0.49094678722714624,31707,61.237
6093,117.2,43895,2.26,0.9955227811430076,37170,47.8,0.04891217678551088,0.8843411339720434,0.4972092493450279,10026,144.485
6095,43,425753,2.89,0.9938271604938271,66828,37.3,0.20080422216637345,0.8748116907971668,0.4976617898171005,55534,24.988
6097,52.5,495078,2.59,0.9953780852067285,64240,40.8,0.16603444305745763,0.871455025002961,0.4904621090010059,57179,34.985
6099,85.1,527367,3.08,0.9950048780487805,50125,33.5,0.20630035629836527,0.7723669067164065,0.49499684280586387,105927,29.544
6101,102.9,95247,2.95,0.9756434617377785,52017,35.4,0.2247104895692253,0.7847793198710781,0.49711801946518003,16743,31.04
6103,94.8,63152,2.63,0.998906625847365,41001,40.5,0.08381365594122119,0.8232694106641721,0.49862237142133264,12313,42.67
6105,98.5,13373,2.38,0.9572784810126582,34974,50.3,0.05466237942122187,0.9081395348837209,0.5143198983025499,2562,NA
6107,65.1,454033,3.36,0.9935587761674718,42031,30.3,0.22534485378816077,0.6838874327493447,0.500901916821024,125775,18.461
6109,114.6,54079,2.28,1,50306,48.6,0.045452023890974316,0.9025225710161239,0.5217921929029753,7010,63.192
6111,54,840833,3.08,0.9942197764695845,77348,37.1,0.22803457999388702,0.831326132466179,0.4953230903163886,91880,22.478
6113,46.7,207320,2.77,0.9944653299916458,54989,30.9,0.2206010032799537,0.8549377345827844,0.486865714836967,39688,30.12
6115,83.2,73437,2.87,0.989038521766364,46892,32.1,0.11973528330405654,0.8082476966690291,0.5079183517845228,15862,50.482
8001,52.5,471206,2.98,0.9862906148085517,58946,33,0.15057108780448467,0.8225857526899832,0.5031918099514862,64241,125.053
8003,152.4,16269,2.56,1,32395,30.1,0.07148564755055627,0.8482162162162162,0.49001167865265227,4396,198.151
8005,58.2,608310,2.63,0.9893018018018018,63265,36.1,0.14789169995561474,0.9196493556799593,0.49169502391872566,67679,93.083
8007,72.3,12174,2.25,0.9857142857142858,46646,49.6,0.0527353376047314,0.9157464664310954,0.5094463610974207,1405,233.39
8011,59.6,5895,2.19,0.9818181818181818,36791,41.1,0.06988973706530958,0.7616793578925705,0.6863443596268024,923,NA
8013,47.7,310032,2.45,0.998393691588785,70961,35.8,0.1066954378902823,0.9412060377282621,0.502512643856118,42167,78.516
8014,52.9,60699,2.57,0.9940893978574067,81898,37.5,0.09524044877180843,0.9566291585127201,0.49547768497009836,3930,88.683
8015,94.4,18309,2.21,1,51092,49.2,0.02632585067453165,0.9113207547169812,0.5351466491889235,1502,104.943
8021,1.2,8249,2.78,1,36652,38.4,0.03224633288883501,0.8472720407777987,0.49836343799248395,1491,NA
8029,83.6,30214,2.41,1,42452,47.3,0.04084199377771894,0.8891747840470502,0.5013569868272986,4716,289.074
8031,39.4,649654,2.3,0.9933615381969525,53637,34.1,0.1606547485276778,0.8611358141802204,0.49985068975177555,110299,120.047
8035,50.5,306974,2.76,0.9956746492246018,102964,37.6,0.06968342595789871,0.9768021307672481,0.49626026959937974,12110,58.424
8037,46.3,52576,2.94,1,72214,35.6,0.1904290931223372,0.8913362295580951,0.5304131162507608,4780,NA
8039,34.9,23855,2.82,1,84963,45.1,0.04133305386711381,0.9593936112615051,0.5017396772165165,1649,107.011
8041,67.4,655024,2.6,0.9972495504072781,58206,33.6,0.07145692371577225,0.9379828512456477,0.5031113363785144,75033,136.717
8043,72.7,46809,2.21,1,40423,43.5,0.03341237796150313,0.8679434640796186,0.5768762417483817,6272,225.52
8045,78.5,57076,2.72,0.9918616480162767,56590,35.9,0.14680426098535287,0.8587409226826143,0.5113532833415095,6786,101.89
8051,51.6,15651,2.34,1,48071,34.3,0.03897514535812408,0.9507679788424371,0.5384320490703469,2509,NA
8055,80.6,6502,2.08,1,31715,53.5,0.029529375576745617,0.8843457943925234,0.5059981544140264,1171,404.373
8059,70.4,552344,2.44,0.9961288223812622,70164,40.4,0.06506271454021408,0.9400968521755697,0.4970181625943253,46423,132.905
8063,41,7980,2.35,0.9935691318327974,40603,38.9,0.07907268170426066,0.8349584687612857,0.5487468671679198,1157,256.254
8067,58,53182,2.38,0.9987956643918106,60278,38.8,0.03781354593659509,0.946841169817418,0.507878605543229,5432,68.317
8069,62.2,318227,2.47,1,59805,35.5,0.052047752076348014,0.9528996273473463,0.49765419024784197,42338,113.238
8071,126,14503,2.36,0.9838709677419355,45067,45,0.042336068399641456,0.8429807692307693,0.5148589946907537,2055,212.721
8073,29,5478,2.24,0.9884526558891455,39005,37.8,0.059693318729463304,0.796823796319637,0.5863453815261044,624,NA
8075,81.6,21928,2.61,1,42319,37.6,0.07041225829989055,0.8683402687768607,0.5421835096680043,3529,269.173
8077,78.6,147834,2.43,0.9970126240724679,49322,38.4,0.035546626621751426,0.8992914520697058,0.4960969736325879,22545,291.839
8081,108,13117,2.6,1,51387,37.1,0.06030342303880461,0.9001972844377394,0.5206983304109172,1462,183.08
8083,90.8,25700,2.44,0.9983783783783784,43553,43.4,0.027509727626459143,0.8980800088529851,0.4952918287937743,4550,177.784
8085,80.7,40815,2.4,0.9970887918486172,43999,44.2,0.07183633468087713,0.8738873435326843,0.49053044223937275,7644,245.955
8087,65.4,28359,2.67,1,48450,36.4,0.12715540040198878,0.8019100938580602,0.49677351105469164,3218,173.304
8089,107.7,18572,2.42,1,32311,39.7,0.05470600904587551,0.8478155731097856,0.4911156579797545,4396,202.241
8093,NA,16189,2.2,1,56969,49.4,0.04274507381555377,0.9574417119131268,0.5265921304589536,1170,128.16
8095,0.1,4371,2.52,0.9548872180451128,43639,43.7,0.08968199496682681,0.8817204301075269,0.51681537405628,658,NA
8099,79.3,12235,2.44,1,40179,37.6,0.10968532897425419,0.8135680328922009,0.501593788312219,2264,209.696
8101,107.9,161519,2.49,0.9985885673959068,41286,38.8,0.03917805335595193,0.8795809583637422,0.4924188485565166,31017,138.684
8103,26,6712,2.48,1,61842,36.4,0.04529201430274136,0.9114510894761243,0.5199642431466031,1113,NA
8105,79.9,11745,2.49,0.992619926199262,39672,40.9,0.07066836951894423,0.8324777763866282,0.4946785866326096,2198,217.789
8107,62,23606,2.46,1,64963,40.1,0.05803609251885114,0.9695183067036142,0.522240108447005,2369,117.657
8119,107.7,23340,2.42,1,62372,49.4,0.026778063410454155,0.9299062733597838,0.5066838046272494,1728,170.528
8121,NA,4795,2.3,0.9935483870967742,45541,44.4,0.032116788321167884,0.908904510837727,0.5176225234619395,466,NA
8123,58,270948,2.8,0.991062471500228,60572,33.9,0.08229623396371259,0.867228941226395,0.5027902032862395,34007,98.667
